"1","0xf977814e90da44bfa03b6295a0616a897441acec","Binance: Hot Wallet 20","12,500,000,000","16.4716%","$12,496,300,000.00"
"194","0x6b7ac100481e30252331c150a6839d3cd9c517d9","","20,047,826.588293","0.0264%","$20,041,992.67"
"195","0xda15310d9ca4879c4564e7afc6e01c8fb716c591","","20,038,954.903146","0.0264%","$20,033,123.57"
"196","0x44c9503188827034377353a9f6d876eea15933c9","","20,010,840.041132","0.0264%","$20,005,016.89"
"197","0xac0702c2782912480552fee30143e2289464598d","","20,000,326.000406","0.0264%","$19,994,505.91"
"198","0x71f85c2a92ee075cdbb8b0bd429cb6e12a90f516","","20,000,100","0.0264%","$19,994,279.97"
"199","0x6be1498fcdcc05c7f2770639a0d6c19b0f82b5b4","","20,000,093.5","0.0264%","$19,994,273.47"
"200","0x804a7934bd8cd166d35d8fb5a1eb1035c8ee05ce","","20,000,000.03","0.0264%","$19,994,180.03"
"201","0x4297461c9bd367059da0fcec8f1aba0269b32bc5","","20,000,000","0.0264%","$19,994,180.00
"202","0xf884b1bc1d91cdf824e7f35d61edfdb042c28c83","","20,000,000","0.0264%","$19,994,180.00"
"203","0xad8e5ceb7d77e10403be8430717c515273c31b8d","","20,000,000","0.0264%","$19,994,180.00"
"204","0x625dcf6e65ddafdea28cdc2af25478df045e9c1b","","19,879,436.813852","0.0262%","$19,873,651.90"
"205","0x0e01cfa718a68fe852f7144eedcb40357c489905","","19,768,692.464351","0.0260%","$19,762,939.77"
"206","0x0ef3f47af549546a2d59f32fdca33cb1cff4aabc","","19,627,660.53524","0.0259%","$19,621,948.89"
"207","0xd01487437f90ee989a22ae2998e07c662a9570ff","","19,615,183.342192","0.0258%","$19,609,475.32"
"208","0xf16f38bdc56fddf1b01d3f956c27d5e91e0ff8ed","","19,525,079.034","0.0257%","$19,519,397.24"
"209","0x8eb8a3b98659cce290402893d0123abb75e3ab28","Avalanche: Bridge","19,517,083.640178","0.0257%","$19,511,404.17"
"210","0xac541a5768d248eb23c34e7cbcea252bcf14e900","","19,376,712","0.0255%","$19,371,073.38"
"211","0xd52e40c8fc5196c49709bb758febeebc7a695658","","19,347,788.14501","0.0255%","$19,342,157.94"
"212","0x216a471aa93e3cae276aa4d24f750149c7a00dee","","19,340,641","0.0255%","$19,335,012.87"
"213","0x01b64ec97c01219d3462be8355855e14a9a036c4","","19,276,490.069395","0.0254%","$19,270,880.61"
"214","0x840760aed6bbd878c46c5850d3af0a61afcd09c8","","19,000,121.279724","0.0250%","$18,994,592.24"
"215","0x76647c5a02f8383bf39b172cf317a4d0547d7199","","18,964,966.971794","0.0250%","$18,959,448.17"
"216","0x3c292fde1d72853d9c59614eef766ae998c929a9","","18,958,825.76291","0.0250%","$18,953,308.74"
"217","0x1d791f12bb6808dc08ab365e2ec8913273c00193","","18,869,262.047789","0.0249%","$18,863,771.09"
"218","0xf3173cadaf5274a03ba2d3baa5366166fa1ce32e","","18,795,699.723655","0.0248%","$18,790,230.18"
"219","0x9182a3214056f0b13d9a26f54a1994f9178a8d84","","18,787,886.870633","0.0248%","$18,782,419.60"
"220","0xc0e19abd7e913fdf00265b3846f30746b786c04c","","18,772,435.891665","0.0247%","$18,766,973.11"
"221","0xe92057f579abd78e65e20c3d4fc3994aa7fe1604","","18,714,924.926918","0.0247%","$18,709,478.88"
"222","0x3ee18b2214aff97000d974cf647e7c347e8fa585","Wormhole: Portal Token Bridge","18,539,998.521959","0.0244%","$18,534,603.38"
"223","0xbed1eb542f9a5aa6419ff3deb921a372681111f6","","18,520,440.343723","0.0244%","$18,515,050.90"
"224","0x5c038a483cf6da484a676e4c04b4675ca9f998cb","","18,441,449.21143","0.0243%","$18,436,082.75"
"225","0xf3bfc88b752cfc435fcda87fb4119e80dadba3eb","","18,432,673.130339","0.0243%","$18,427,309.22"
"226","0xd59fcf8c78437827c80f87ab7000c81426fa2aa6","","18,289,035.2463","0.0241%","$18,283,713.14"
"227","0x45a4c058ba29a111c6e159ecf19157710c9d14e5","","18,240,584.350248","0.0240%","$18,235,276.34"
"228","0x613d9871c25721e8f90acf8cc4341bb145f29c23","","18,208,031.556555","0.0240%","$18,202,733.02"
"229","0x76c3d516bc86f63c875c34c265a443dc83aae633","","18,062,350.175977","0.0238%","$18,057,094.03"
"230","0x139755dfda844a7e56f49c319ad4b7cb041f54f7","","18,009,218.867743","0.0237%","$18,003,978.19"
"231","0xc70cac9c25363b60f0f46e7ef4c20eca4b092ab8","","17,946,999","0.0236%","$17,941,776.42"
"232","0x186e6139cd55902faa3d70b4cd866e7237d2f6ed","","17,727,918.373062","0.0234%","$17,722,759.55"
"233","0xe0e6490fc490370733f6ff9b6f1d5ec51acc5a5f","","17,711,745.631939","0.0233%","$17,706,591.51"
"234","0xeab6f821b1fe6637ca5d407695524dc982e4edee","","17,570,450.41","0.0232%","$17,565,337.41"
"235","0x510f20b0e28cf00e109c5a4dbbed364140ce3b54","","17,570,067","0.0232%","$17,564,954.11"
"236","0x33064d04d38164676fa9650294561169ad567458","","17,348,441.282776","0.0229%","$17,343,392.89"
"237","0x8f2829bfb61548c954262b4bcef41a4ce733615e","","17,299,865.320102","0.0228%","$17,294,831.06"
"238","0xe1e13a8d3d5b1596dc8849ae35c9f410a4ab49d1","","17,225,061.761569","0.0227%","$17,220,049.27"
"239","0xafae14031cbf5ea08bff2a8ba21a11fec2559668","","17,215,807","0.0227%","$17,210,797.20"
"240","0x1bd6bf199eabad9afe20e32212b089281da04da8","","17,172,468.168152","0.0226%","$17,167,470.98"
"241","0xb042e268e8f4c89bff39ac52fec6f0bd5c5ed877","","17,172,468.168152","0.0226%","$17,167,470.98"
"242","0x1fb3ec04220e0e1bc5c1962b5ad52fe4d79e0327","","17,172,468.168152","0.0226%","$17,167,470.98"
"243","0x7db707d0879273a19112e9e2cada596a55fe99c1","","17,170,432.467563","0.0226%","$17,165,435.87"
"244","0xb353108f97bb42240838b8fb6352960b54118050","","17,170,326.370049","0.0226%","$17,165,329.81"
"245","0x532a9b54d05632edcb94511bc30252d98997e28b","","17,170,315.453879","0.0226%","$17,165,318.89"
"246","0x1a03e4e34bcb7c73692df4b3f252fbc7a5ded034","","17,169,928.091722","0.0226%","$17,164,931.64"
"247","0x6e131ce1a9b7f7bf3e1962e55cc1478885705740","","17,169,472.820338","0.0226%","$17,164,476.50"
"248","0x88f9486346daafb8f3384640874579e5ac9a0b1a","","17,167,354.064637","0.0226%","$17,162,358.36"
"249","0x106d25fad7657ffbb18ed2146f5c2c04f5942771","","17,000,015.100001","0.0224%","$16,995,068.10"
"250","0xe0755f3a9a1714eee8fe7a540f20eeac6117787c","","16,878,248.061205","0.0222%","$16,873,336.49"
"251","0x9516528799ee13adac03ef44f75699eb98efa6de","","16,853,513.562334","0.0222%","$16,848,609.19
"252","0x9bac87df4bed2b798723cb72e93b3c8b3ba848ae","","16,786,974.46583","0.0221%","$16,782,089.46"
"253","0xe0d76d96d0dae82952dcc150b66f19a78dd5e045","","16,633,528.55404","0.0219%","$16,628,688.20"
"254","0xff762fa809eb3acc6dd3e25bccb8aaa80f8947e0","","16,547,057.200848","0.0218%","$16,542,242.01"
"255","0x3b76a3699b563ad1af98ad581714c72315c83607","","16,483,179.747189","0.0217%","$16,478,383.14"
"256","0x7fa9a18f72955a15f1e2d94ddf0a6d0485b1debb","","16,299,499.656954","0.0215%","$16,294,756.50"
"257","0x9acbb72cf67103a30333a32cd203459c6a9c3311","Paribu 5","16,256,420.982924","0.0214%","$16,251,690.36"
"258","0x45060f77491a404a261c37f77d2fdbc9633c8bd9","","16,203,586.420579","0.0214%","$16,198,871.18"
"259","0x772f7b3d5a7375eca229dd740b32dfece7b65f60","","16,172,417.836866","0.0213%","$16,167,711.66"
"260","0x23a4637d425bd8bc5b3a7e55a0514f7aed6fcf47","","16,125,137.291871","0.0212%","$16,120,444.88"
"261","0xafedf06777839d59eed3163cc3e0a5057b514399","CoinEx: Cold","16,008,217.954938","0.0211%","$16,003,559.56"
"262","0x5cde5ab7eda87018bee12b3a356aa8db9b05e6a3","","16,000,000","0.0211%","$15,995,344.00"
"263","0x1a34f1b1860885f6b0946847894719711e43ca2c","","15,994,688.503964","0.0211%","$15,990,034.05"
"264","0xdaa7143682fe59f6d2d541ff285d44b0ae3d37a2","","15,979,875.594549","0.0211%","$15,975,225.45"
"265","0x11dbf181dd5c075c2abd92cb9579c4809406b5be","","15,730,547.645555","0.0207%","$15,725,970.06"
"266","0x69b0a525d1d39161d8111c2b84d0cff5a5b837f9","","15,574,531.032122","0.0205%","$15,569,998.84"
"267","0x04ffa700719ea64bfe28970d6f76686980f3b83b","","15,499,998.5","0.0204%","$15,495,488.00"
"268","0x390f3595bca2df7d23783dfd126427cceb997bf4","","15,356,022.678658","0.0202%","$15,351,554.08"
"269","0xc89908b96b7027043c8e2e30c46c33e0d4c83dcb","","15,351,937","0.0202%","$15,347,469.59"
"270","0x3feff3893bef914c20d345241c8d9ba5b8be277c","","15,310,529.75125","0.0202%","$15,306,074.39"
"271","0x3ed3b47dd13ec9a98b44e6204a523e766b225811","Aave: aUSDT Token V2","15,219,201.537412","0.0201%","$15,214,772.75"
"272","0xb6a40866b80074e478d349c0aa5ddeb47405fd06","","15,164,812.078893","0.0200%","$15,160,399.12"
"273","0xa05b672489dc4f9b5f8567e25371e8cbe70b9764","","15,127,019.375128","0.0199%","$15,122,617.41"
"274","0x99c2d01c89ea89839516b2758fbca737fb939263","","15,090,106.052001","0.0199%","$15,085,714.83"
"275","0xefa73f3858392565e1566b70caa27ce79337a2c3","","15,010,101","0.0198%","$15,005,733.06"
"276","0xad8dc0be59b5b94a994ba7f33299650b089a13e9","","15,000,005.55","0.0198%","$14,995,640.55"
"277","0xec67a40b9e86614994390fc17488c1494de53861","","15,000,000","0.0198%","$14,995,635.00"
"278","0xbbf00dc2eaf83bbce0225092aac057c423ccf8d8","","15,000,000","0.0198%","$14,995,635.00"
"279","0x17b153d78708660407fef9f008d57aebd6376f6b","","15,000,000","0.0198%","$14,995,635.00"
"280","0x25a928b25e93f152b6efc3c27dadf96cc19fa1a8","","15,000,000","0.0198%","$14,995,635.00"
"281","0xec4aafaaa29bcd6162fbbd094d8f05bf4b4af6a2","","15,000,000","0.0198%","$14,995,635.00"
"282","0xfe99644d35926a7955f88eccfa52a13012fa984e","","14,979,678.229119","0.0197%","$14,975,319.14"
"283","0x35d2d03607b9155b42cf673102fe58251ac4f644","Phemex 3","14,801,768.724894","0.0195%","$14,797,461.41"
"284","0x62ff09d6c5c341b4bc179d57f41c196630d9ab10","","14,799,990.013139","0.0195%","$14,795,683.22"
"285","0xb957fb5712774ce73eb4cc8f7c2a177bc729a9f5","","14,567,336.368644","0.0192%","$14,563,097.27"
"286","0x725bf73c6cea18d077c4d7ace2d96d9630bb34d8","","14,500,872","0.0191%","$14,496,652.25"
"287","0x01cf245251de67ab7015ac969cc9a132ebacde70","","14,498,204.006622","0.0191%","$14,493,985.03"
"288","0xac7619062c05d9811d0418ef07cd13b94936c98d","","14,469,576.97248","0.0191%","$14,465,366.33"
"289","0xa82616f77cadb835dbcb2e622ebd9158d6fc8d80","","14,366,022.82","0.0189%","$14,361,842.31"
"290","0xfa612c66874213341ed2041cd13c798e61817041","","14,298,158.457536","0.0188%","$14,293,997.69"
"291","0xd2c7a18267a3d08b5c3afbe4e587a1bcc2ecfb38","","14,296,063.421976","0.0188%","$14,291,903.27"
"292","0xac39b7b84129ba0fca4a97ccdc2dbb2a08bb60fb","","14,183,775.386993","0.0187%","$14,179,647.91"
"293","0x05d9617595e69ff577076355abc5e7c51ed0bdf3","","14,171,767.564285","0.0187%","$14,167,643.58"
"294","0x69088d25a635d22dcbe7c4a5c7707b9cc64bd114","Elixir: deUSD Mint and Redeem","14,117,602.209273","0.0186%","$14,113,493.99"
"295","0xf78b9bf29ae319abb8d5cb7111a972714979e79e","","14,020,968.034831","0.0185%","$14,016,887.93"
"296","0x5131057fe481468ea6a689a42e81a57622a27dbc","","14,000,100","0.0184%","$13,996,025.97"
"297","0x4cbeb09caa4dddde613cedfe2f73a92f07fc858f","","14,000,000","0.0184%","$13,995,926.00"
"298","0x8d6fbe80e72b10f392a8147e725a37da8eb625e6","","13,990,333.70654","0.0184%","$13,986,262.52"
"299","0x3c2a12a21149da473da39ac9ae0b6db886b30c2a","","13,988,647.572965","0.0184%","$13,984,576.88"
"300","0xaa5741c1ea1e6aa82015ac63b54b8b8e247137e4","","13,988,105.045401","0.0184%","$13,984,034.51"
"301","0xd49417f37ced33aba35ddabf208d5bfcd87b4ebe","Flipster 1","13,912,339.879025","0.0183%","$13,08,291.39"
"302","0x30241bd4cb4233130d8db694507d9c5c1e5a2b50","","13,909,000","0.0183%","$13,904,952.48"
"303","0x629e90b5a037c451583afee96a5468d00275e6f6","","13,909,000","0.0183%","$13,904,952.48"
"304","0x92048fcf4105d807da6c8e29ba635c634523bef1","","13,897,775.629503","0.0183%","$13,893,731.38"
"305","0x24eb3a39856723138796c5068a17ba4fb15cd25e","","13,831,401.907144","0.0182%","$13,827,376.97"
"306","0xbb3400f107804dfb482565ff1ec8d8ae66747605","Starknet: StarkGate USDT Bridge","13,798,192.860279","0.0182%","$13,794,177.59"
"307","0x5abbb621697a110020a6cd1f4afaf1b1cb938982","","13,700,000.13499","0.0181%","$13,696,013.43"
"308","0x811ed79db9d34e83bdb73df6c3e07961cfb0d5c0","","13,602,897.276774","0.0179%","$13,598,938.83"
"309","0xb937bf362cd897e05eb3d351575598c4f9b55839","","13,541,640.224709","0.0178%","$13,537,699.61"
"310","0x5774931069218c8e8ce9efce865a4371bd1a9ffd","","13,520,947.323252","0.0178%","$13,517,012.73"
"311","0xe50cc3b33a2c8804fcf916a6a9336e9a8499d01b","Kauri Finance: KAURI 2","13,487,483.03841","0.0178%","$13,483,558.18"
"312","0x4e68ccd3e89f51c3074ca5072bbac773960dfa36","Uniswap V3: USDT","13,461,082.657353","0.0177%","$13,457,165.48"
"313","0x2a3dd3eb832af982ec71669e178424b10dca2ede","Polygon (Matic): zkEVM Bridge","13,394,798.320044","0.0177%","$13,390,900.43"
"314","0x5b3dbfc7b11fcb245f3b12ad39be57d15f049de7","","13,364,109.384531","0.0176%","$13,360,220.43"
"315","0xa2e0176b0dc202d4a839405049431e023f7ae5d0","","13,314,536.243222","0.0175%","$13,310,661.71"
"316","0x7e4c08cadf397d6f7b364a1fe6cf338beae83275","","13,250,826.730123","0.0175%","$13,246,970.74"
"317","0x8766fe4aa2208afd9a5b050acfcdbb4ad4d3d8ee","","13,215,713.744601","0.0174%","$13,211,867.97"
"318","0x88e6c440164b14756969be17ae0fb44470ba4d47","","13,144,255.049904","0.0173%","$13,140,430.07"
"319","0xc26e2661d56faf514f4aa24f1af4a88d858b7631","","13,134,429.815048","0.0173%","$13,130,607.70"
"320","0xd3ba7792d2ea6b47a3b4efea6f34eafa41e28517","","12,950,000.904954","0.0171%","$12,946,232.45"
"321","0x863b9fe43ea1490a9084ef0cdf436dbe4c34370f","","12,900,020.74289","0.0170%","$12,896,266.84"
"322","0xa5ef1bb0ffeb8af1f6852be2ac0cc0bf9d92df7e","","12,898,816.597276","0.0170%","$12,895,063.04"
"323","0xcd9d70e721f9234393b598006203fdef7620e704","","12,843,154.543783","0.0169%","$12,839,417.19"
"324","0xfea1b6eb658a196be12b4dfee02a56dfc004a378","","12,827,170.351992","0.0169%","$12,823,437.65"
"325","0xb6928299bb62226e6ad3c2dc22e490cdb2033b68","","12,762,174.760282","0.0168%","$12,758,460.97"
"326","0x65040b03f54011b681e84ce79c21e25aa838c6c5","","12,566,538","0.0166%","$12,562,881.14"
"327","0x6f3f68525e5edad6f06f8b0eae0dd7b9f695af13","","12,500,000.040009","0.0165%","$12,496,362.54"
"328","0x5fbdd83e167acc51f8aace1319f63f771058d2dd","","12,371,874.091533","0.0163%","$12,368,273.88"
"329","0x4f8af70735f6c8d4ba3b63265c24325fd5a062ed","","12,322,869","0.0162%","$12,319,283.05"
"330","0x03b6394c8cf5c467e38fb5a0dbc41afacee28b9a","","12,258,797.629367","0.0162%","$12,255,230.32"
"331","0xdb13cf8d36235b69ba256f5d07ec6f718e261031","","12,190,548.4493","0.0161%","$12,187,001.00"
"332","0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f","","12,120,692.483725","0.0160%","$12,117,165.36"
"333","0xa0bf58e0593a866f93d34db6525433bad484d9da","","12,100,001.1","0.0159%","$12,096,480.00"
"334","0x7300ba8bea7dc394c73ad84bfc5cb41ef4ae5293","","12,083,274.070466","0.0159%","$12,079,757.84"
"335","0x6c6539cc874f56143764cae47988c39f0bfb066b","","12,047,136.60802","0.0159%","$12,043,630.89"
"336","0xa788bf97562e4bad0f2d033410e73548147213f9","","12,004,550.288104","0.0158%","$12,001,056.96"
"337","0xffc1aaaa067fc421e4169077f0a77d01017b1bfb","","12,000,676.096906","0.0158%","$11,997,183.90"
"338","0x2b7afdc88f7c203807a45280cb5b4cf53fd57862","","12,000,007.24401","0.0158%","$11,996,515.24"
"339","0xdadddde750e5304de0c1abd3aad9adfcb41784ed","","12,000,000","0.0158%","$11,996,508.00"
"340","0xea3f90dc09b13c3fb711c8acc7524b8c2ebac4d9","","12,000,000","0.0158%","$11,996,508.00"
"341","0x2a4cb09828b18898012726d6a4149b5f17265fce","","12,000,000","0.0158%","$11,996,508.00"
"342","0x27d041656942c0fb2d4a7ed3452eda0fa073a1ca","","12,000,000","0.0158%","$11,996,508.00"
"343","0xc0dd331be3519fe95f7e539823ea0a14016cf3f3","","12,000,000","0.0158%","$11,996,508.00"
"344","0xc2985a287cb782378f4f50fede69242e71a2a509","","12,000,000","0.0158%","$11,996,508.00"
"345","0x9c1d4f856ebe282c7d9476a690dab1937df5ee4b","","12,000,000","0.0158%","$11,996,508.00"
"346","0xd2e0b5618dc00f251da11fbd92dafc8773ea18eb","","12,000,000","0.0158%","$11,996,508.00"
"347","0x83e8656aef5c16a1559626ce0b2282fcd5e9e451","","11,999,996","0.0158%","$11,996,504.00"
"348","0xff4d3cbfc2e979d153de2ef588626e3dea0bcb53","","11,937,908.561","0.0157%","$11,934,434.63"
"349","0xbeb58014581db473b6269b96e0c8293540fe7fea","","11,932,016.528884","0.0157%","$11,928,544.31"
"350","0x9588b1a50c3c7608d057fbdac2408d041cced703","","11,914,266.850121","0.0157%","$11,910,799.80"
"351","0xe4485b294bab427d3901d872c86162a1920ecb8b","","11,904,000","0.0157%","$11,900,535.94
"352","0x5183fed33e8bc603b3b6100c46cf866ed200b66e","","11,827,863.790443","0.0156%","$11,824,421.88"
"353","0xa74e8ae2f83d2564af25420ad4d6a7fe224b053f","","11,803,288.706438","0.0156%","$11,799,853.95"
"354","0x6ada17fd28c8c274fa919dd107e83992202e62b5","","11,800,000.0101","0.0155%","$11,796,566.21"
"355","0x23102f62acff120b8c6da2566e6d057858e48df5","","11,790,827","0.0155%","$11,787,395.87"
"356","0x9db9e0e53058c89e5b94e29621a205198648425b","Uniswap V3: WBTC-USDT","11,730,931.596606","0.0155%","$11,727,517.90"
"357","0xfff8cb22789fafb30492cc4264a711c2ed1973ee","","11,708,872.218564","0.0154%","$11,705,464.94"
"358","0x86b406b47af5761620776049ced2947b1f0486f9","","11,700,201.801998","0.0154%","$11,696,797.04"
"359","0x4301ae14689e21e2740275432db4c9bdaa2d14f2","","11,674,039.349039","0.0154%","$11,670,642.20"
"360","0xb0a5f41a36de795bb102dc41f4c61c6956144282","","11,598,209.933904","0.0153%","$11,594,834.85"
"361","0x3980c9ed79d2c191a89e02fa3529c60ed6e9c04b","Metis Andromeda: Bridge","11,503,886.245654","0.0152%","$11,500,538.61"
"362","0xafcd96e580138cfa2332c632e66308eacd45c5da","","11,500,005","0.0152%","$11,496,658.50"
"363","0xbb01d9d14229cb924dfa5f5f3ada55cda2fd02b7","","11,471,700.708295","0.0151%","$11,468,362.44"
"364","0xe0baf7396d5dff33052ed6423ee8a8e0756787c5","","11,456,400","0.0151%","$11,453,066.19"
"365","0xc9c9b93f742a95f35eb4c77107ffd2d72de2f687","","11,411,223.465663","0.0150%","$11,407,902.80"
"366","0xeca33dc9e896072d4edc4a02183910376d4b5e76","","11,139,467.825405","0.0147%","$11,136,226.24"
"367","0x79182bea90bc71b3b2629c7dcca086beff5a4b42","","11,105,149.811592","0.0146%","$11,101,918.21"
"368","0x1d3f1110359685ee9504c41a8b3e9cceabe8e872","","11,091,205.35545","0.0146%","$11,087,977.81"
"369","0x88c984990573d385949deb571ed21ead63301045","","11,079,879.83399","0.0146%","$11,076,655.59"
"370","0xd043ffa6cb38e42fe008ed9da0bb820373184866","","11,078,152.689049","0.0146%","$11,074,928.95"
"371","0x92bed8013b30354c6fe59bf666cdf8bf10e44dca","","11,073,945","0.0146%","$11,070,722.48"
"372","0xc14d78c6966d7975d9995ae694815bbbf5743ce1","","11,050,000","0.0146%","$11,046,784.45"
"373","0xb56167c5552610d363dc1566bf17790b5c7f021a","","11,036,333.07","0.0145%","$11,033,121.50"
"374","0xfb30ed3485b30303965fcbac84d6e7bf239e75f7","","11,030,097","0.0145%","$11,026,887.24"
"375","0xbdaa91996ee07b261e8ca110c514dd5f82e0e21c","","11,000,000.03","0.0145%","$10,996,799.03"
"376","0x8a7374d9b6296d1d18b8eb16cadd4a7ce607a89b","","10,993,300.573801","0.0145%","$10,990,101.52"
"377","0x5be9a4959308a0d0c7bc0870e319314d8d957dbb","World Liberty: Multisig","10,982,137.118942","0.0145%","$10,978,941.32"
"378","0xf61880470379e8dacea8189aa99c0d704c95b08c","","10,928,588.480372","0.0144%","$10,925,408.26"
"379","0xf7d13c7dbec85ff86ee815f6dcbb3dedac78ca49","Phemex 2","10,896,511.009362","0.0144%","$10,893,340.12"
"380","0x4ed36f7a26a07d387fd2f201842829e4f29ddb1d","","10,880,323.982006","0.0143%","$10,877,157.81"
"381","0x9e7174cad1a3c8cc479f44c397438e7d53a2d874","","10,832,507.459872","0.0143%","$10,829,355.20"
"382","0x1d13fa30b18f45a3502ca4128d949f607c1c5cc3","","10,801,580.023403","0.0142%","$10,798,436.76"
"383","0x5ee84d30c7ee57f63f71c92247ff31f95e26916b","","10,748,155.500452","0.0142%","$10,745,027.79"
"384","0x46241a34caf96e9d861795ec750e8ac6b68d9e71","","10,710,000","0.0141%","$10,706,883.39"
"385","0xf17853c731e2b931eea04bee507812cf6615fee7","","10,640,719.402211","0.0140%","$10,637,622.95"
"386","0xc8da418c3c0c1b40792937c8a9a7bc8e65fc7ae2","","10,560,496.32","0.0139%","$10,557,423.22"
"387","0x195e8cd1cca12fd18643000c6d4e21b766d92a10","","10,560,151.785098","0.0139%","$10,557,078.78"
"388","0x99679a2e3aaca6766f1a82ef784798270a5fb21e","","10,540,021.960571","0.0139%","$10,536,954.81"
"389","0x643e53d86f9f4eb44530b74f2855cacca636386d","","10,528,834.1143","0.0139%","$10,525,770.22"
"390","0x5bc3de43877febd835252d2d593752cb6dea21d7","","10,500,000","0.0138%","$10,496,944.50"
"391","0xe9f9be1000bac5284a40064900f07eaffa2969f7","","10,500,000","0.0138%","$10,496,944.50"
